UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Vibration Sensor [g],Acoustic Emission [dB],Current Draw [A],RUL,failure_mode,time_to_failure
6994,M21853,M,300.7,311.0,1740,25.6,176,0,No Failure,0.6073621943907572,61.66352647187092,7.462302438905441,77,No Failure,77
6995,L54174,L,300.6,310.8,1375,53.2,179,0,No Failure,0.4369154449209144,57.02287807378492,7.926751677626536,74,No Failure,74
6996,M21855,M,300.6,310.7,1705,31.2,181,0,No Failure,0.4702133195043139,60.69431994600274,11.475318509727185,72,No Failure,72
6997,M21856,M,300.5,310.6,1621,32.0,184,0,No Failure,0.5769031655442276,65.26655139820936,10.231733558802176,69,No Failure,69
6998,M21857,M,300.6,310.7,1566,38.2,187,0,No Failure,0.447261093836038,70.65052133160479,8.447885226314368,66,No Failure,66
6999,M21858,M,300.6,310.7,1388,42.9,190,0,No Failure,0.4994893367972775,63.75638852571305,10.239070260609806,63,No Failure,63
7000,M21859,M,300.6,310.7,1457,36.7,193,0,No Failure,0.5398763764424814,61.47467367555068,8.785706582545481,60,No Failure,60
7001,M21860,M,300.6,310.6,1463,45.5,196,0,No Failure,0.5785185082310376,58.30089415845851,8.432479661259661,57,No Failure,57
7002,L54181,L,300.5,310.5,1564,38.2,199,0,No Failure,0.3222319037629798,60.91067435505588,12.328068794496613,54,No Failure,54
7003,H36416,H,300.5,310.6,1411,47.2,201,0,No Failure,0.5714745649888945,66.79885946664157,11.565755106377544,52,No Failure,52
7004,L54183,L,300.5,310.6,1540,46.7,206,0,No Failure,0.4766275942148275,59.77645621620207,9.95745430073781,47,No Failure,47
7005,L54184,L,300.5,310.6,1950,20.3,208,0,No Failure,0.5707457710864381,55.56943674326175,10.288674674499406,45,No Failure,45
7006,M21865,M,300.6,310.7,1339,52.9,0,0,No Failure,0.5776931692354829,51.90155067241687,9.983203965331311,253,No Failure,253
7007,H36420,H,300.6,310.6,1419,39.6,3,0,No Failure,0.6607915061119157,62.56523933705125,10.974018518347078,250,No Failure,250
7008,L54187,L,300.5,310.6,1499,45.2,8,0,No Failure,0.6353453647621203,61.236440628138695,8.40099668308861,245,No Failure,245
7009,L54188,L,300.5,310.6,1368,49.6,10,0,No Failure,0.6346571662610296,56.77045913368852,11.725009466737289,243,No Failure,243
7010,L54189,L,300.5,310.5,1536,36.2,12,0,No Failure,0.6443670319166238,65.13007062853649,10.707131675781625,241,No Failure,241
7011,M21870,M,300.5,310.5,1469,42.9,14,0,No Failure,0.5291378984815946,57.89111567806185,9.473887324220897,239,No Failure,239
7012,L54191,L,300.5,310.5,2633,12.2,17,1,Power Failure,0.503218508703684,59.326779540876025,9.024443936982916,236,Power Failure,236
7013,L54192,L,300.4,310.4,1298,61.4,19,0,No Failure,0.5872817083178334,59.91667933351028,11.682261883533616,234,No Failure,234
7014,M21873,M,300.4,310.4,1544,36.3,21,0,No Failure,0.5732080951433023,58.24523628930956,9.699027367699788,232,No Failure,232
7015,H36428,H,300.5,310.5,1403,47.7,24,0,No Failure,0.469093376326174,61.17932532874785,8.602213808340325,229,No Failure,229
7016,L54195,L,300.5,310.5,1452,42.9,29,0,No Failure,0.5404823408808268,65.757575729665,9.230860466051352,224,No Failure,224
7017,L54196,L,300.6,310.5,1509,43.1,31,0,No Failure,0.4964903533215405,54.287590509407885,11.53840929777832,222,No Failure,222
7018,M21877,M,300.7,310.6,1474,37.0,33,0,No Failure,0.4146067091539944,62.44260069237004,6.77889359750792,220,No Failure,220
7019,M21878,M,300.7,310.7,1377,46.7,36,0,No Failure,0.629046074137635,60.8607933480322,9.289182188839057,217,No Failure,217
7020,L54199,L,300.8,310.8,1741,27.1,39,0,No Failure,0.505519924253009,60.76881914772353,12.141165339351527,214,No Failure,214
7021,L54200,L,300.8,310.8,1460,53.8,41,0,No Failure,0.704870825769885,64.35922284937045,9.663566455793484,212,No Failure,212
7022,H36435,H,300.7,310.6,1631,32.6,43,0,No Failure,0.3374507729800167,60.2464871260858,10.545633464555682,210,No Failure,210
7023,L54202,L,300.7,310.5,1561,33.2,48,0,No Failure,0.4443221227156633,62.401146309528514,12.173537929074389,205,No Failure,205
7024,M21883,M,300.7,310.6,1572,38.5,50,0,No Failure,0.5032638836690871,63.57932314785574,11.78465930679434,203,No Failure,203
7025,L54204,L,300.6,310.6,2127,18.7,53,0,No Failure,0.6137381097628914,57.47817399809696,9.119882453920155,200,No Failure,200
7026,H36439,H,300.6,310.6,1448,44.7,55,0,No Failure,0.5399469372602185,61.49591730406899,9.739212895592328,198,No Failure,198
7027,L54206,L,300.6,310.7,1543,39.6,60,0,No Failure,0.5310472754180752,58.74606196394684,11.809527803458026,193,No Failure,193
7028,L54207,L,300.6,310.6,1508,34.8,62,0,No Failure,0.3872736207445852,59.33659110140052,11.878938974567795,191,No Failure,191
7029,M21888,M,300.6,310.6,1403,50.4,64,0,No Failure,0.3843058602770529,58.38969301760834,9.823899749370115,189,No Failure,189
7030,L54209,L,300.6,310.6,1454,39.7,67,0,No Failure,0.5322504660289905,62.35540202048443,9.892908695415146,186,No Failure,186
7031,L54210,L,300.7,310.8,1772,27.3,69,0,No Failure,0.3635894006181641,60.40822354509127,10.535367389067703,184,No Failure,184
7032,L54211,L,300.7,310.8,1479,49.1,71,0,No Failure,0.4468122249710671,61.97272017158337,12.733801380034585,182,No Failure,182
7033,L54212,L,300.7,310.9,1723,31.0,73,0,No Failure,0.5500917329085857,59.91241318552126,12.135132241315912,180,No Failure,180
7034,M21893,M,300.7,310.8,1469,46.4,75,0,No Failure,0.4017675727723224,51.97939493764838,11.386773407598035,178,No Failure,178
7035,H36448,H,300.6,310.6,1830,26.2,78,0,No Failure,0.6605355962361806,60.15684208049854,7.842661447872217,175,No Failure,175
7036,L54215,L,300.6,310.6,1497,38.2,83,0,No Failure,0.622393634423789,60.31768977578408,9.450333186903489,170,No Failure,170
7037,L54216,L,300.7,310.6,1540,52.7,85,0,No Failure,0.3428580001661699,61.2129796857673,9.555426652620197,168,No Failure,168
7038,L54217,L,300.6,310.6,1514,39.5,87,0,No Failure,0.4067628756818012,57.03135403157129,12.836970065206945,166,No Failure,166
7039,L54218,L,300.7,310.6,1654,34.2,89,0,No Failure,0.271422275550505,54.02265141667244,9.522271217640723,164,No Failure,164
7040,H36453,H,300.6,310.5,1519,37.0,91,0,No Failure,0.4217408637451866,63.12303322447139,12.506885646155226,162,No Failure,162
7041,L54220,L,300.7,310.6,1720,30.3,96,0,No Failure,0.5766388476572399,58.63196721732916,8.858602658937832,157,No Failure,157
7042,L54221,L,300.6,310.5,1470,37.7,98,0,No Failure,0.4586105057725143,60.85622023842498,9.018232084678482,155,No Failure,155
7043,L54222,L,300.6,310.5,1642,29.9,100,0,No Failure,0.5460797243615968,58.592699600558525,10.96290821162628,153,No Failure,153
7044,M21903,M,300.7,310.6,2006,19.1,102,0,No Failure,0.3477665681718256,59.96969087113202,13.136293411143514,151,No Failure,151
7045,M21904,M,300.7,310.6,1505,35.6,105,0,No Failure,0.5797975254581905,57.75357326032096,9.576445741464246,148,No Failure,148
7046,M21905,M,300.7,310.6,1609,27.6,108,0,No Failure,0.444489077207165,55.15958205423086,4.874464276277604,145,No Failure,145
7047,M21906,M,300.7,310.5,1863,22.2,111,0,No Failure,0.5012169682282905,62.36865830384328,6.871633195322226,142,No Failure,142
7048,L54227,L,300.6,310.4,1401,42.6,114,0,No Failure,0.4907125498606947,56.9843995588694,10.595923112328911,139,No Failure,139
7049,L54228,L,300.6,310.4,2007,19.8,116,0,No Failure,0.3728451479107716,60.81975740447405,7.050407946436463,137,No Failure,137
7050,L54229,L,300.6,310.4,1494,47.3,118,0,No Failure,0.3846915668260218,62.05230110951039,8.268874347207175,135,No Failure,135
7051,L54230,L,300.6,310.4,1457,47.7,120,0,No Failure,0.5967794469003426,57.06593642198459,10.024683901276514,133,No Failure,133
7052,L54231,L,300.6,310.4,1556,37.7,122,0,No Failure,0.5398992157501695,53.98057182813508,5.101265508507078,131,No Failure,131
7053,H36466,H,300.6,310.4,1510,42.8,124,0,No Failure,0.6050049041553427,72.13042806926526,9.240548421349091,129,No Failure,129
7054,H36467,H,300.7,310.5,1567,38.7,129,0,No Failure,0.5324658235502518,57.36114062027287,7.670382884279462,124,No Failure,124
7055,H36468,H,300.7,310.5,1476,43.1,134,0,No Failure,0.5142990634809217,63.11708579300579,7.0016405641985,119,No Failure,119
7056,L54235,L,300.8,310.6,1663,30.6,139,0,No Failure,0.3273989381333233,69.69731774785062,8.395631121563879,114,No Failure,114
7057,M21916,M,300.8,310.5,1409,50.6,141,0,No Failure,0.472963330323883,63.94953873426947,7.861582149861137,112,No Failure,112
7058,L54237,L,300.8,310.6,1666,36.2,144,0,No Failure,0.4972615679596256,58.49778595586224,10.938960435984606,109,No Failure,109
7059,L54238,L,300.7,310.6,1520,45.9,146,0,No Failure,0.6953107198272575,59.66441806232445,12.393053573365767,107,No Failure,107
7060,L54239,L,300.6,310.5,1644,33.8,148,0,No Failure,0.5686956632098678,55.83696390130576,9.271146296777877,105,No Failure,105
7061,H36474,H,300.6,310.4,1479,35.6,150,0,No Failure,0.6536061181709528,64.40848213478871,8.807748441906329,103,No Failure,103
7062,L54241,L,300.6,310.4,1446,49.7,155,0,No Failure,0.5597537705894728,62.83135354029344,9.171589997684205,98,No Failure,98
7063,M21922,M,300.6,310.4,1407,51.1,157,0,No Failure,0.428869677305052,57.42787090869128,7.783625784123075,96,No Failure,96
7064,L54243,L,300.7,310.4,1234,51.7,160,0,No Failure,0.5117124216149851,54.789125964507775,7.422516208760644,93,No Failure,93
7065,M21924,M,300.8,310.5,1696,29.7,162,0,No Failure,0.5236223646264233,53.393831311681545,6.7088910942133255,91,No Failure,91
7066,L54245,L,300.8,310.6,1384,52.9,165,0,No Failure,0.4060844430229318,64.932570019021,7.340958083363652,88,No Failure,88
7067,M21926,M,300.8,310.7,1572,36.2,167,0,No Failure,0.4615612623407079,60.6018656447778,13.263982014225258,86,No Failure,86
7068,M21927,M,300.8,310.7,1386,42.1,170,0,No Failure,0.4794233006322828,61.07492268166376,8.619157929273083,83,No Failure,83
7069,L54248,L,300.8,310.7,1461,42.8,173,0,No Failure,0.6605619832565118,55.88525687068821,4.116743056472474,80,No Failure,80
7070,L54249,L,300.8,310.7,1525,39.4,175,0,No Failure,0.2919259474609021,52.68248448347797,8.825886123037986,78,No Failure,78
7071,L54250,L,300.7,310.7,1333,61.0,177,0,No Failure,0.6205818420716043,64.81306787355817,6.819170926478357,76,No Failure,76
7072,H36485,H,300.7,310.6,1505,40.6,179,0,No Failure,0.4063204765040617,60.21019518498616,10.118969879994326,74,No Failure,74
7073,M21932,M,300.7,310.6,1439,41.7,184,0,No Failure,0.3627920812730386,64.5361733002881,9.90329268952599,69,No Failure,69
7074,L54253,L,300.7,310.6,1491,43.2,187,0,No Failure,0.6179942130038464,58.07033436742218,10.11177127538411,66,No Failure,66
7075,M21934,M,300.7,310.6,1488,39.2,189,0,No Failure,0.5731898069234381,58.815910784815706,9.91854784250963,64,No Failure,64
7076,L54255,L,300.7,310.5,1536,47.4,192,0,No Failure,0.625451870238119,63.56649088310316,9.2545793907605,61,No Failure,61
7077,L54256,L,300.7,310.5,1960,21.0,194,0,No Failure,0.5800701947545577,63.66174039825263,7.088207756920028,59,No Failure,59
7078,M21937,M,300.7,310.5,1594,31.0,196,0,No Failure,0.7059845001737401,63.98782811342977,9.850691856057152,57,No Failure,57
7079,L54258,L,300.7,310.5,1357,52.6,199,0,No Failure,0.5558723836944486,58.52399373448652,12.037849178271388,54,No Failure,54
7080,L54259,L,300.7,310.5,1445,41.1,201,0,No Failure,0.4843522623876841,63.07273618825434,13.627346167590408,52,No Failure,52
7081,L54260,L,300.7,310.4,1543,47.3,203,0,No Failure,0.5342926377321342,65.5454973273836,9.524017345387987,50,No Failure,50
7082,L54261,L,300.7,310.4,1366,52.6,205,0,No Failure,0.6243469128345964,59.47613994159233,9.74078010943263,48,No Failure,48
7083,L54262,L,300.7,310.3,1458,40.0,207,0,No Failure,0.4220624674739883,57.432558181129735,11.000854358177786,46,No Failure,46
7084,L54263,L,300.7,310.4,1416,61.8,209,1,Power Failure,0.4348111417468619,66.71373801658383,12.986483118944207,44,Power Failure,44
7085,L54264,L,300.6,310.3,1794,24.4,211,0,No Failure,0.4691039985402092,56.72777133224346,9.027406778990905,42,No Failure,42
7086,L54265,L,300.6,310.3,1484,41.0,213,0,No Failure,0.2895417201234668,63.14738248557239,11.385302633900675,40,No Failure,40
7087,L54266,L,300.6,310.4,2514,13.4,215,0,No Failure,0.5138078408417547,59.70788844740069,8.354361468951224,38,No Failure,38
7088,L54267,L,300.6,310.3,1648,30.5,217,1,Tool Wear Failure,0.3113871296048973,50.7921719175772,10.659697980531003,36,Tool Wear Failure,36
7089,M21948,M,300.6,310.3,1614,32.7,0,0,No Failure,0.505305931293262,65.6429703373929,11.94120835323674,253,No Failure,253
7090,L54269,L,300.6,310.2,1622,34.1,3,0,No Failure,0.586528975613525,46.21073185226316,7.418278786904407,250,No Failure,250
7091,M21950,M,300.6,310.2,1478,40.1,5,0,No Failure,0.4523123539356164,50.07935966621196,8.949710555963565,248,No Failure,248
7092,L54271,L,300.6,310.2,1318,51.0,8,0,No Failure,0.6677115870186872,62.63665039740336,11.909566193390004,245,No Failure,245
7093,L54272,L,300.7,310.2,1493,35.9,10,0,No Failure,0.3539499100581512,62.635355993390576,11.23232246102959,243,No Failure,243
7094,H36507,H,300.7,310.3,1369,50.7,12,0,No Failure,0.6191260681631833,56.81210071061232,12.07189228062971,241,No Failure,241
7095,L54274,L,300.6,310.2,1447,45.9,17,0,No Failure,0.567513705640692,60.73911045151623,11.696879292908134,236,No Failure,236
7096,L54275,L,300.6,310.1,1485,49.9,19,0,No Failure,0.3283966751689311,47.342849771109975,9.31779294416659,234,No Failure,234
7097,L54276,L,300.6,310.2,1489,47.8,21,0,No Failure,0.7710794299040533,63.534877322353,14.398380296789382,232,No Failure,232
7098,M21957,M,300.6,310.2,1233,52.3,23,0,No Failure,0.4936254714496034,61.248627435267984,10.27381998150679,230,No Failure,230
7099,L54278,L,300.7,310.2,1642,32.6,26,0,No Failure,0.4122515977844368,59.77178573333102,3.888582101711599,227,No Failure,227
7100,M21959,M,300.7,310.2,1373,44.1,28,0,No Failure,0.3592912805215983,60.10420741068886,9.435307255245402,225,No Failure,225
7101,L54280,L,300.7,310.2,1569,32.8,31,0,No Failure,0.4779981972340326,62.46627088096516,9.061657486001344,222,No Failure,222
7102,L54281,L,300.8,310.2,1850,22.8,33,0,No Failure,0.487259312761004,59.8554923825107,11.590498334734557,220,No Failure,220
7103,M21962,M,300.8,310.3,1494,42.2,35,0,No Failure,0.5102645528539664,50.6297224863439,9.09762936960374,218,No Failure,218
7104,H36517,H,300.8,310.3,1777,30.1,38,0,No Failure,0.470220384377604,70.98166117261262,12.197939991638275,215,No Failure,215
7105,L54284,L,300.9,310.4,1454,43.1,43,0,No Failure,0.5633225310115093,66.00400409714226,11.116198744813415,210,No Failure,210
7106,L54285,L,300.9,310.4,1536,34.2,45,0,No Failure,0.4612370167336753,53.57527669022586,7.999819077059879,208,No Failure,208
7107,L54286,L,300.8,310.5,1482,39.0,47,0,No Failure,0.3065035882759529,58.27431384761704,9.71925332877715,206,No Failure,206
7108,H36521,H,300.9,310.5,1512,41.2,49,0,No Failure,0.4850638504350358,58.8198290492198,8.448933111449199,204,No Failure,204
7109,M21968,M,300.8,310.5,1511,35.8,54,0,No Failure,0.2632522346626721,65.39424783254482,10.36951729370734,199,No Failure,199
7110,L54289,L,300.9,310.5,1599,40.5,57,0,No Failure,0.5353770630891389,49.203655323401165,8.437018265529758,196,No Failure,196
7111,M21970,M,300.8,310.4,1518,36.0,59,0,No Failure,0.4020699769717364,57.50495867785106,10.148870461018124,194,No Failure,194
7112,M21971,M,300.8,310.4,1450,39.4,62,0,No Failure,0.51633603549158,51.19681778331248,9.455388498019175,191,No Failure,191
7113,L54292,L,300.9,310.4,1427,47.0,65,0,No Failure,0.6314074981524604,58.57452242085831,9.695553490640352,188,No Failure,188
7114,L54293,L,300.9,310.4,1561,32.7,67,0,No Failure,0.4051251304732,57.63749553457548,14.1018807595962,186,No Failure,186
7115,H36528,H,300.9,310.4,1457,43.8,69,0,No Failure,0.6061256258512118,60.39847033691356,9.27902954658559,184,No Failure,184
7116,M21975,M,301.0,310.6,1460,53.6,74,0,No Failure,0.4566610433313847,56.97562800495408,6.13113382476562,179,No Failure,179
7117,L54296,L,301.0,310.5,1601,33.2,77,0,No Failure,0.6753194802065585,56.24488304304738,12.031652289468695,176,No Failure,176
7118,L54297,L,300.9,310.5,1570,40.1,79,0,No Failure,0.4634847386801786,63.09828345881574,12.015911803604016,174,No Failure,174
7119,L54298,L,300.9,310.5,1565,35.9,81,0,No Failure,0.4159507014493309,62.2733637047129,6.042119652406348,172,No Failure,172
7120,L54299,L,301.0,310.5,1378,44.4,83,0,No Failure,0.5687238450395289,62.75699171389121,8.598200757583866,170,No Failure,170
7121,L54300,L,300.9,310.5,2288,16.1,85,0,No Failure,0.4564210270376364,59.11549954754579,10.871621113693044,168,No Failure,168
7122,M21981,M,300.9,310.4,1375,44.7,87,0,No Failure,0.4158550485870991,57.14130708887405,11.048406522434131,166,No Failure,166
7123,L54302,L,300.9,310.4,1788,27.8,90,0,No Failure,0.4522160149296209,59.40573758989615,9.990552473094558,163,No Failure,163
7124,M21983,M,300.9,310.4,1576,40.4,92,0,No Failure,0.4955393467816998,62.50581035034226,10.035650757866568,161,No Failure,161
7125,M21984,M,300.8,310.3,1868,24.5,95,0,No Failure,0.6342180131244854,49.116101495140754,8.122824253833631,158,No Failure,158
7126,L54305,L,300.7,310.1,1261,56.6,98,0,No Failure,0.3065912254540422,61.97055965185429,5.200302573088626,155,No Failure,155
7127,M21986,M,300.6,310.0,1542,33.9,100,0,No Failure,0.5023080658950421,61.54569093667399,14.099014636367071,153,No Failure,153
7128,L54307,L,300.6,310.0,1438,53.8,103,0,No Failure,0.5624903594654043,60.31075453042863,8.062665444586571,150,No Failure,150
7129,L54308,L,300.6,310.0,1511,36.9,105,0,No Failure,0.5193448574991796,59.253432890641626,10.353011380128963,148,No Failure,148
7130,L54309,L,300.6,310.0,1635,31.0,107,0,No Failure,0.6309865169433534,47.169403070337935,9.682304008681328,146,No Failure,146
7131,L54310,L,300.6,309.9,1428,48.8,109,0,No Failure,0.4925654670241475,57.80073368449797,11.794395104547093,144,No Failure,144
7132,M21991,M,300.5,309.8,1410,44.4,111,0,No Failure,0.4815448557814055,68.94719355538686,10.229794426964316,142,No Failure,142
7133,L54312,L,300.5,309.9,1423,47.9,114,0,No Failure,0.5592329547013344,60.064506477841526,10.306881906184,139,No Failure,139
7134,M21993,M,300.5,309.9,1552,41.3,116,0,No Failure,0.509931381495135,58.46355080662641,4.731363503982141,137,No Failure,137
7135,M21994,M,300.5,310.0,1406,50.2,119,0,No Failure,0.4609591261719529,60.08453097795056,8.333321854915493,134,No Failure,134
7136,L54315,L,300.5,309.9,1443,48.3,122,0,No Failure,0.5516144039586379,61.77386434314004,11.489266093197994,131,No Failure,131
7137,M21996,M,300.5,309.9,1343,63.7,124,0,No Failure,0.4347471706783354,63.29410122344732,11.309336450143858,129,No Failure,129
7138,M21997,M,300.6,310.0,1486,41.2,127,0,No Failure,0.4388822847980673,58.85559918421029,8.096694352765576,126,No Failure,126
7139,L54318,L,300.6,310.1,1297,50.0,130,0,No Failure,0.4472005978234386,62.124598011968416,6.843942834557756,123,No Failure,123
7140,L54319,L,300.6,310.1,1495,42.3,132,0,No Failure,0.6353069160166407,68.3832540138068,10.25315861344586,121,No Failure,121
7141,L54320,L,300.5,309.9,1382,46.5,134,0,No Failure,0.1778983644014286,65.03125399716357,4.18645190240837,119,No Failure,119
7142,M22001,M,300.4,309.8,1356,44.4,136,0,No Failure,0.5395598834762942,71.7015010792849,7.702651495324474,117,No Failure,117
7143,H36556,H,300.3,309.7,1452,41.5,139,0,No Failure,0.5034271814200222,56.71614820824142,13.52032215031062,114,No Failure,114
